customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3505746479,Male,0,No,No,42.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),53.53,2108.24,No
1224452864,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),34.69,2291.94,Yes
1967928043,Female,0,Yes,No,47.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.69,830.97,No
3202601075,Male,0,No,Yes,24.0,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.53,835.76,Yes
2377241766,Female,1,Yes,No,68.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),26.53,1839.01,No
1869446823,Male,0,No,No,13.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),52.14,719.79,No
2451156421,Female,0,No,No,15.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.52,537.44,Yes
106315579,Male,0,Yes,No,18.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,29.74,517.18,Yes
2230483343,Male,0,No,No,29.0,No,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,47.37,1421.26,No
863819578,Male,0,Yes,No,32.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.93,714.27,Yes
1734075283,Female,0,No,No,23.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,39.51,922.54,Yes
2603483998,Male,0,No,Yes,24.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.13,1295.32,Yes
3035753631,Female,1,Yes,No,33.0,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,17.8,529.58,Yes
3622096350,Male,0,Yes,No,13.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.17,645.59,Yes
695212267,Male,0,No,No,39.0,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),21.78,769.33,No
756276625,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,36.47,70.34,Yes
2925443108,Female,0,Yes,Yes,26.0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,55.46,1554.58,No
3122671833,Female,0,Yes,Yes,17.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,40.17,724.81,No
2358682581,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,48.2,3200.23,No
2494597082,Female,0,No,No,22.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,55.94,1249.33,Yes
4195891653,Male,1,Yes,No,29.0,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,19.96,615.23,No
206249707,Male,0,No,No,22.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.82,1531.68,No
2289871580,Female,1,No,No,11.0,No,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.55,197.93,No
2893144071,Male,0,No,No,10.0,No,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),42.02,445.62,Yes
2991399169,Male,0,No,Yes,9.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.13,506.2,Yes
4177571783,Female,0,Yes,No,26.0,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),15.0,421.33,No
1295543553,Male,0,No,No,21.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,50.46,1110.65,No
3276435857,Female,1,No,No,6.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.59,196.34,Yes
76454638,Female,0,No,No,72.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,51.3,3984.74,No
2322672056,Female,0,No,Yes,42.0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.36,956.96,No
2299111139,Female,0,Yes,No,30.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.54,1283.87,Yes
1672018403,Female,0,No,No,4.0,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,23.2,97.89,No
3888477121,Male,0,Yes,No,35.0,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),17.54,573.77,No
3329085454,Female,0,No,Yes,28.0,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),30.15,798.37,Yes
4058908731,Female,0,Yes,No,47.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.44,1206.62,No
72831676,Female,0,No,No,15.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),32.98,533.27,Yes
973208584,Male,0,No,No,18.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,48.19,889.94,No
3433623816,Female,0,No,No,32.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.86,1701.52,No
1733245996,Female,0,No,No,18.0,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),55.38,947.56,No
376237682,Male,0,Yes,No,35.0,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,32.4,1033.85,No
261752952,Female,0,Yes,Yes,10.0,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.09,176.83,No
3027665545,Male,0,Yes,Yes,25.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),48.26,1230.95,No
797512837,Male,0,No,Yes,15.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,44.22,635.32,Yes
349921824,Female,0,Yes,Yes,46.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),42.17,1881.51,No
425323421,Male,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,31.32,2207.72,No
2712697737,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),41.22,2809.3,No
129720286,Male,1,No,Yes,5.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.18,102.36,No
562742270,Male,0,No,No,37.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),16.81,566.72,No
520264734,Female,0,Yes,Yes,15.0,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),52.04,754.54,No
2342962775,Female,1,No,No,10.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),23.89,238.57,Yes
2632585415,Female,0,Yes,No,36.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),15.0,556.23,No
2272808650,Male,0,Yes,No,10.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),33.35,302.93,No
3046589964,Female,0,Yes,Yes,56.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,67.45,3974.48,No
1537506311,Female,0,No,No,37.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.34,1619.78,Yes
2966852885,Female,1,Yes,No,48.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.69,1527.06,No
3756656488,Male,0,Yes,No,32.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),32.38,1122.32,Yes
3100622711,Male,1,No,Yes,9.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,45.64,412.43,Yes
3442543046,Female,0,No,No,20.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,46.99,1028.66,No
2139391814,Female,0,No,No,62.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,28.48,1890.99,Yes
1553407708,Male,0,No,No,24.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.09,1480.82,No
2230705623,Female,1,No,No,23.0,No,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,36.48,856.54,No
3133447047,Male,1,Yes,No,67.0,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),34.91,2523.29,No
3125808900,Male,0,No,No,31.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,34.55,972.78,No
4158470612,Female,0,Yes,Yes,58.0,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23.15,1322.8,No
3457246238,Female,0,Yes,No,24.0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.74,1363.72,No
2944923597,Male,0,No,Yes,12.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,31.83,353.54,No
2573235297,Female,0,Yes,No,3.0,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),34.58,111.83,No
412106308,Female,1,Yes,Yes,24.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),49.3,1192.79,No
907435106,Male,0,Yes,Yes,29.0,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.8,583.61,No
1673780684,Female,0,No,No,54.0,No,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,36.85,2020.04,No
2164548304,Female,1,No,No,0.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),40.29,0.0,No
3239004296,Female,0,Yes,Yes,39.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,52.05,2134.01,No
2797133495,Female,0,Yes,Yes,27.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.85,1479.84,Yes
1585250323,Female,0,No,Yes,23.0,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),32.25,803.68,No
266774856,Male,0,No,Yes,72.0,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,51.92,3442.11,No
1849836533,Male,0,Yes,Yes,37.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),15.0,548.43,No
4249317864,Female,0,Yes,No,68.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.98,3936.69,No
3672322348,Female,0,No,No,15.0,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,39.15,570.03,No
635104155,Male,0,Yes,No,19.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,32.92,573.98,Yes
187953896,Male,0,No,Yes,55.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,36.55,2143.96,No
3812849299,Female,1,Yes,Yes,13.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,48.15,571.28,No
1516681504,Male,0,No,No,13.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),23.03,290.63,Yes
3377092763,Male,1,No,No,11.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),47.2,556.63,No
3645888333,Female,0,No,No,17.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,36.04,656.75,No
3835606610,Female,1,No,Yes,32.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),43.98,1539.85,No
554267506,Female,0,Yes,No,39.0,No,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),44.48,1612.54,No
747559000,Female,0,Yes,No,30.0,No,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,39.85,1103.48,Yes
3694540823,Male,0,No,No,21.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.69,385.12,Yes
2159417579,Female,1,No,No,28.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,29.83,784.14,No
38172655,Male,1,No,No,69.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,44.85,3297.77,No
1021466547,Male,0,Yes,Yes,27.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.65,659.5,No
374076183,Female,0,No,No,20.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),29.9,588.49,Yes
3248157824,Female,0,Yes,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.36,50.11,Yes
177770434,Female,0,Yes,Yes,25.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.63,1069.34,No
2248168159,Male,0,Yes,No,53.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),56.34,2842.05,No
1832178792,Female,0,No,No,5.0,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,32.45,176.19,No
274629156,Female,0,No,Yes,9.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.15,483.76,No
3874032030,Female,1,No,No,18.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),37.86,646.45,No
3505707752,Female,0,No,No,16.0,No,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),41.6,695.01,No
377277409,Male,0,Yes,No,29.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,42.44,1254.55,No
2615575018,Female,0,Yes,No,72.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,36.02,2439.36,No
3991546244,Female,0,Yes,No,11.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.29,480.31,Yes
3351118837,Female,0,Yes,No,16.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),43.86,764.45,No
838342260,Female,0,Yes,No,24.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.98,627.98,No
2019760715,Female,0,Yes,Yes,15.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.92,424.5,No
1184066269,Male,0,No,No,29.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.5,1270.95,Yes
1672058659,Male,0,No,No,38.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),43.63,1498.22,No
1456678616,Female,0,No,No,16.0,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),15.42,257.59,No
498334350,Female,0,Yes,No,48.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),51.24,2648.57,No
244887275,Female,0,No,No,20.0,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,18.27,357.1,No
3813131540,Male,0,Yes,No,14.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,36.03,495.29,No
2764319741,Male,0,Yes,No,7.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,56.36,374.68,Yes
3350458519,Female,0,No,No,41.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.36,2047.3,No
602970913,Female,0,Yes,No,33.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.73,1666.52,Yes
230486941,Male,0,No,No,10.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26.14,262.07,Yes
2215471307,Female,0,No,No,13.0,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,26.75,338.94,No
2127365902,Male,0,Yes,No,31.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,40.62,1142.7,No
2705195184,Male,0,No,Yes,39.0,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,23.65,880.42,No
1485714480,Male,0,Yes,No,33.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,62.72,1976.99,Yes
3220579523,Male,0,No,No,40.0,No,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,48.45,2014.64,No
2663718766,Male,0,No,No,72.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,17.6,1198.17,No
2177551284,Female,1,Yes,No,48.0,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),17.44,766.6,No
3548700361,Female,0,Yes,No,41.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,45.82,1994.79,No
404292107,Female,0,Yes,Yes,17.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,47.71,744.41,No
2534789188,Male,0,No,Yes,9.0,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,19.64,162.71,No
2333124904,Male,0,Yes,Yes,62.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.58,2596.31,No
879078254,Male,0,No,No,18.0,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),42.55,755.73,No
3098619796,Female,1,Yes,Yes,36.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),62.6,2427.1,No
1340810097,Male,0,No,Yes,7.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.97,150.52,No
3149998650,Female,0,Yes,No,4.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),44.45,160.17,No
1266308432,Female,1,No,No,48.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.25,1249.0,No
3512128643,Female,0,No,No,14.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,44.11,576.74,Yes
4138261788,Male,0,Yes,Yes,35.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.23,886.9,No
2118422233,Female,0,Yes,No,14.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,16.93,243.88,No
3488828115,Male,0,No,Yes,38.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),44.42,1524.31,No
2052194533,Male,1,No,No,25.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,50.68,1187.42,No
3486692142,Female,0,No,No,22.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.62,1299.92,No
2309745037,Female,1,Yes,No,33.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,46.16,1419.3,No
3397118000,Female,0,No,No,37.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),37.23,1286.51,Yes
2101173194,Male,0,No,Yes,15.0,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,46.3,,Yes
692752082,Female,0,No,No,36.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.35,1232.77,Yes
2385262621,Female,0,Yes,No,38.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),18.46,678.37,No
3483223524,Male,0,Yes,No,47.0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.29,941.25,No
1665679782,Female,0,No,No,58.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.87,2693.59,Yes
1633130095,Male,0,No,No,25.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.09,1463.63,Yes
1363303285,Female,0,No,No,14.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.7,335.63,Yes
2000886951,Female,1,No,No,12.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,50.29,559.36,No
2737667818,Female,0,Yes,No,16.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.79,709.58,No
2524897244,Female,0,No,No,17.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.53,796.27,No
4042241526,Male,0,No,Yes,20.0,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),23.53,458.14,No
2271467307,Female,0,No,No,25.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,57.17,1313.14,No
95465426,Female,1,No,No,29.0,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),38.53,1226.28,No
2310653577,Male,1,No,No,31.0,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.59,645.05,No
4263866287,Male,0,Yes,Yes,43.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.8,2267.56,No
1565910977,Female,0,No,No,62.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,16.53,969.04,Yes
1594995327,Female,0,No,Yes,31.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,34.5,1097.15,No
1233481428,Female,0,Yes,No,17.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),35.15,614.77,No
54681792,Female,0,No,No,43.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.37,1877.75,Yes
3124757208,Female,0,Yes,Yes,41.0,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,32.48,1416.14,Yes
3724662638,Male,1,Yes,No,16.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,42.8,693.35,No
497856783,Male,0,No,Yes,41.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),33.08,1356.18,No
484769284,Female,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,54.28,52.14,No
125535151,Female,0,No,No,12.0,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),55.23,725.91,No
1512656954,Female,1,No,Yes,9.0,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.57,176.35,No
1583206413,Female,0,No,Yes,12.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,22.96,274.57,Yes
3625920937,Female,0,Yes,No,43.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.2,1326.99,No
2557733549,Female,0,No,Yes,21.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,49.42,1100.05,No
1746543536,Female,0,No,No,47.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,34.0,1444.01,Yes
3024672809,Male,0,No,No,66.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,41.97,2890.63,Yes
3867837239,Female,0,No,Yes,63.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),36.58,2193.13,Yes
1283069563,Female,0,Yes,Yes,16.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.48,401.77,No
3184046220,Male,0,Yes,No,22.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),37.23,737.28,Yes
2981904592,Female,0,No,No,25.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,46.44,1264.55,No
110137364,Female,1,No,No,72.0,No,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),17.79,1191.87,No
4180969151,Female,0,Yes,No,15.0,No,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,48.52,672.58,No
674606321,Female,0,Yes,No,52.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.68,983.45,No
4280085808,Male,0,Yes,No,35.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,46.93,1555.3,No
3512241768,Male,0,No,No,2.0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,24.45,50.4,No
3978558449,Male,0,Yes,No,21.0,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),26.9,571.11,No
2382589121,Male,0,No,No,11.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),15.0,177.53,No
2850131125,Female,0,No,No,20.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.42,546.26,No
2456555980,Female,0,Yes,No,2.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,31.26,58.68,No
4247447788,Female,0,No,No,72.0,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),18.36,1362.16,No
1703656414,Male,0,No,No,19.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,54.47,959.4,Yes
3086295205,Male,0,Yes,No,20.0,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.29,1191.23,No
3315641358,Male,0,Yes,Yes,70.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),47.32,3353.97,No
2582916167,Female,0,Yes,No,8.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),45.47,384.75,Yes
471895784,Male,1,No,No,36.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.57,979.04,No
1207961159,Female,0,No,No,14.0,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.29,548.29,No
3650132004,Female,0,No,No,4.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,55.12,220.58,No
3844142858,Female,0,No,No,40.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32.48,1237.07,Yes
